yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,locationid,topicid,questionid,responseid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,37.2,37.2,,,33.5,41.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN04,,AGEADJRATE,RACE,BLK,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,16.6,16.6,,,16,17.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN05,,AGEADJRATE,RACE,WHT,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,389.9,389.9,,,348.7,434.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,452.3,452.3,,,449.8,454.8,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN07,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN04,,CRDRATE,RACE,BLK,,,
2015,2019,WA,Washington,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,32.2,32.2,,,28.6,36.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),53,CAN,CAN04,,AGEADJRATE,RACE,BLK,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,21,21,,,19.6,22.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN01,,CRDRATE,RACE,WHT,,,,
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,19.4,19.4,,,18.9,19.9,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN05,,CRDRATE,OVERALL,OVR,,,,
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,9,9,,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN04,,NMBR,RACE,API,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,108,108,,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN04,,NMBR,RACE,API,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,400,400,,,384.3,416.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,16,16,,,15.6,16.5,Race/Ethnicity,Hispanic,,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN04,,AGEADJRATE,RACE,HIS,,,,
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,24.3,24.3,,,23.1,25.5,Sex,Male,,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN05,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,AZ,Arizona,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,31.9,31.9,,,31.1,32.6,Sex,Male,,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN04,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN05,,CRDRATE,RACE,AIAN,,,
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,130,130,,,126.8,133.3,Sex,Female,,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN08,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,PA,Pennsylvania,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,20.7,20.7,,,20.3,21.2,Sex,Female,,,,,POINT (-77.86070029399963 40.79373015200048),42,CAN,CAN02,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,21.5,21.5,,,20.2,22.9,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN05,,CRDRATE,OVERALL,OVR,,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,490.4,490.4,,,487,493.9,Sex,Male,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,14,14,,,9.2,20.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN02,,CRDRATE,RACE,AIAN,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,251.6,251.6,,,218.2,288.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN08,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,435.9,435.9,,,426,445.9,Race/Ethnicity,Hispanic,,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,842,842,,,,,Sex,Female,,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN02,,NMBR,SEX,SEXF,,,,
2016,2020,IN,Indiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,184.3,184.3,,,179.2,189.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2016,2020,NV,Nevada,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,,,~~,Data cannot be calculated,,,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN07,,NMBR,OVERALL,OVR,,,,
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,49.2,49.2,,,46.7,51.9,Sex,Male,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN04,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,19.7,19.7,,,17.7,21.9,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),50,CAN,CAN05,,AGEADJRATE,OVERALL,OVR,,,,
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN05,,AGEADJRATE,RACE,API,,,
2015,2019,CO,Colorado,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,16.6,16.6,,,14.8,18.6,Race/Ethnicity,Hispanic,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN02,,AGEADJRATE,RACE,HIS,,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,274.9,274.9,,,260.6,289.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN07,,AGEADJRATE,RACE,API,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN03,,AGEADJRATE,RACE,BLK,,,
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,14.6,14.6,,,11.2,18.6,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN02,,AGEADJRATE,RACE,HIS,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,9.5,9.5,,,6.5,13.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN05,,AGEADJRATE,RACE,API,,,,
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,28.9,28.9,,,16.9,44.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN05,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,93.2,93.2,,,78.7,109.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN08,,AGEADJRATE,RACE,API,,,,
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,169.9,169.9,,,167.8,172,Sex,Male,,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,431.4,431.4,,,428.3,434.4,Sex,Female,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN01,,NMBR,RACE,API,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,14.2,14.2,,,13.8,14.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN02,,CRDRATE,RACE,AIAN,,,
2015,2019,TN,Tennessee,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),47,CAN,CAN05,,AGEADJRATE,RACE,API,,,
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,17.3,17.3,,,12.6,23.1,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN05,,AGEADJRATE,RACE,HIS,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,10.8,10.8,,,6.1,17.1,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN05,,AGEADJRATE,RACE,HIS,,,,
2015,2019,HI,Hawaii,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,992,992,,,844,1159.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,12.5,12.5,,,11.1,14.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),50,CAN,CAN02,,CRDRATE,RACE,AIAN,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN05,,AGEADJRATE,RACE,AIAN,,,
2016,2020,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,371,371,,,369.8,372.1,Sex,Female,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,US,United States,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,11,11,,,10.2,11.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,,59,CAN,CAN05,,CRDRATE,RACE,AIAN,,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,17.7,17.7,,,17.1,18.2,Sex,Male,,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN05,,CRDRATE,SEX,SEXM,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,157.4,157.4,,,147.2,168.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN08,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,17.2,17.2,,,16.5,17.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN05,,AGEADJRATE,RACE,WHT,,,,
2015,2019,NE,Nebraska,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,20.1,20.1,,,13.1,29.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),31,CAN,CAN04,,AGEADJRATE,RACE,API,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,21,21,,,20.3,21.7,Sex,Female,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN02,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,2924,2924,,,,,Sex,Male,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN08,,NMBR,SEX,SEXM,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,15.1,15.1,,,14.8,15.4,Sex,Male,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN01,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,12,12,,,9.2,15.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN02,,CRDRATE,RACE,AIAN,,,,
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,444.6,444.6,,,441.4,447.8,Sex,Female,,,,,POINT (-89.81637074199966 44.39319117400049),55,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,2116,2116,,,,,Sex,Male,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN01,,NMBR,SEX,SEXM,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN05,,AGEADJRATE,RACE,HIS,,,
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,8.1,8.1,,,6.8,9.6,Race/Ethnicity,Hispanic,,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN01,,AGEADJRATE,RACE,HIS,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,99,99,,,,,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN01,,NMBR,OVERALL,OVR,,,,
2015,2019,NE,Nebraska,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,37,37,,,35.9,38.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),31,CAN,CAN04,,AGEADJRATE,RACE,WHT,,,,
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,15.9,15.9,,,13.9,18.2,Sex,Male,,,,,POINT (-77.036871 38.907192),11,CAN,CAN01,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN02,,CRDRATE,RACE,AIAN,,,
2016,2020,AR,Arkansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,14573,14573,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN07,,NMBR,RACE,WHT,,,,
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,19.1,19.1,,,17.6,20.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN02,,AGEADJRATE,RACE,WHT,,,,
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,178,178,,,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN08,,NMBR,RACE,API,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,152.4,152.4,,,150.4,154.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2015,2019,NH,New Hampshire,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN05,,CRDRATE,RACE,AIAN,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Sex,Male,,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN02,,AGEADJRATE,SEX,SEXM,,,
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,6.6,6.6,,,4,10.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN05,,CRDRATE,RACE,AIAN,,,,
2015,2019,CA,California,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,14.6,14.6,,,12.3,17.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN01,,CRDRATE,RACE,AIAN,,,,
